equipment_id,sensor_type,timestamp,value,unit,sensor_id,data_source,quality_flag
EQ-0027,temperature,2026-05-25T15:22:54.063101,70.64,celsius,EQ-0027-temperature-001,SCADA_v2.3,GOOD
EQ-0038,vibration,2026-05-25T15:22:54.124256,0.0069,mm_per_sec,EQ-0038-vibration-001,SCADA_v2.3,GOOD
EQ-0016,vibration,2026-05-25T15:22:54.176765,0.016,mm_per_sec,EQ-0016-vibration-001,SCADA_v2.3,GOOD
EQ-0052,vibration,2026-05-25T15:22:54.442510,0.0567,mm_per_sec,EQ-0052-vibration-001,SCADA_v2.3,GOOD
EQ-0015,vibration,2026-05-25T15:22:54.848871,0.0071,mm_per_sec,EQ-0015-vibration-001,SCADA_v2.3,GOOD
EQ-0029,power_consumption,2026-05-25T15:22:55.147129,66.45,kw,EQ-0029-power_consumption-001,SCADA_v2.3,GOOD
EQ-0022,temperature,2026-05-25T15:22:55.547068,49.55,celsius,EQ-0022-temperature-001,SCADA_v2.3,GOOD
EQ-0047,pressure,2026-05-25T15:22:56.176313,84.81,psi,EQ-0047-pressure-001,SCADA_v2.3,GOOD
EQ-0022,pressure,2026-05-25T15:22:56.599603,,psi,EQ-0022-pressure-001,SCADA_v2.3,MISSING
EQ-0058,temperature,2026-05-25T15:22:57.042055,56.61,celsius,EQ-0058-temperature-001,SCADA_v2.3,GOOD
EQ-0016,temperature,2026-05-25T15:22:58.721596,55.26,celsius,EQ-0016-temperature-001,SCADA_v2.3,GOOD
EQ-0011,power_consumption,2026-05-25T15:22:59.201520,N/A,kw,EQ-0011-power_consumption-001,SCADA_v2.3,INVALID
EQ-0004,power_consumption,2026-05-25T15:22:59.577191,110.62,kw,EQ-0004-power_consumption-001,SCADA_v2.3,GOOD
EQ-0048,pressure,2026-05-25T15:22:59.618192,67.59,psi,EQ-0048-pressure-001,SCADA_v2.3,GOOD
EQ-0048,temperature,2026-05-25T15:23:00.073679,65.72,celsius,EQ-0048-temperature-001,SCADA_v2.3,GOOD
EQ-0019,temperature,2026-05-25T15:23:00.776167,50.35,celsius,EQ-0019-temperature-001,SCADA_v2.3,GOOD
EQ-0007,vibration,2026-05-25T15:23:01.252306,0.0082,mm_per_sec,EQ-0007-vibration-001,SCADA_v2.3,GOOD
EQ-0020,temperature,2026-05-25T15:23:01.442397,74.33,celsius,EQ-0020-temperature-001,SCADA_v2.3,GOOD
EQ-0036,vibration,2026-05-25T15:23:01.498139,0.0242,mm_per_sec,EQ-0036-vibration-001,SCADA_v2.3,GOOD
EQ-0036,power_consumption,2026-05-25T15:23:01.501480,77.82,kw,EQ-0036-power_consumption-001,SCADA_v2.3,GOOD
EQ-0042,vibration,2026-05-25T15:23:01.525213,0.0475,mm_per_sec,EQ-0042-vibration-001,SCADA_v2.3,GOOD
EQ-0022,pressure,2026-05-25T15:23:01.998921,96.89,psi,EQ-0022-pressure-001,SCADA_v2.3,GOOD
EQ-0069,temperature,2026-05-25T15:23:02.547190,58.84,celsius,EQ-0069-temperature-001,SCADA_v2.3,GOOD
EQ-0035,power_consumption,2026-05-25T15:23:02.612979,125.75,kw,EQ-0035-power_consumption-001,SCADA_v2.3,GOOD
EQ-0013,temperature,2026-05-25T15:23:02.835583,77.24,celsius,EQ-0013-temperature-001,SCADA_v2.3,GOOD
EQ-0045,temperature,2026-05-25T15:23:03.065252,52.68,celsius,EQ-0045-temperature-001,SCADA_v2.3,GOOD
EQ-0045,temperature,2026-05-25T15:23:03.065252,52.68,celsius,EQ-0045-temperature-001,SCADA_v2.3,GOOD
EQ-0063,vibration,2026-05-25T15:23:03.250085,0.0323,mm_per_sec,EQ-0063-vibration-001,SCADA_v2.3,GOOD
EQ-0012,pressure,2026-05-25T15:23:03.721108,7556.999999999999,psi,EQ-0012-pressure-001,SCADA_v2.3,OUTLIER
EQ-0055,vibration,2026-05-25T15:23:04.165283,0.0067,mm_per_sec,EQ-0055-vibration-001,SCADA_v2.3,GOOD
EQ-0093,temperature,2026-05-25T15:23:04.929175,5471.0,celsius,EQ-0093-temperature-001,SCADA_v2.3,OUTLIER
EQ-0007,temperature,2026-05-25T15:23:05.373872,67.94,celsius,EQ-0007-temperature-001,SCADA_v2.3,GOOD
EQ-0023,power_consumption,2026-05-25T15:23:05.739066,94.41,kw,EQ-0023-power_consumption-001,SCADA_v2.3,GOOD
EQ-0031,power_consumption,2026-05-25T15:23:05.965788,138.63,kw,EQ-0031-power_consumption-001,SCADA_v2.3,GOOD
EQ-0026,temperature,2026-05-25T15:23:06.049495,65.23,celsius,EQ-0026-temperature-001,SCADA_v2.3,GOOD
EQ-0004,pressure,2026-05-25T15:23:07.151655,96.73,psi,EQ-0004-pressure-001,SCADA_v2.3,GOOD
EQ-0027,vibration,2026-05-25T15:23:07.359972,0.0928,mm_per_sec,EQ-0027-vibration-001,SCADA_v2.3,GOOD
EQ-0088,vibration,2026-05-25T15:23:08.057231,0.1622,mm_per_sec,EQ-0088-vibration-001,SCADA_v2.3,GOOD
EQ-0075,temperature,2026-05-25T15:23:08.834973,49.14,celsius,EQ-0075-temperature-001,SCADA_v2.3,GOOD
EQ-0038,pressure,2026-05-25T15:23:08.973183,90.14,psi,EQ-0038-pressure-001,SCADA_v2.3,GOOD
EQ-0067,power_consumption,2026-05-25T15:23:09.758483,31.98,kw,EQ-0067-power_consumption-001,SCADA_v2.3,GOOD
EQ-0067,power_consumption,2026-05-25T15:23:09.758483,31.98,kw,EQ-0067-power_consumption-001,SCADA_v2.3,GOOD
EQ-0095,power_consumption,2026-05-25T15:23:09.995567,51.78,kw,EQ-0095-power_consumption-001,SCADA_v2.3,GOOD
EQ-0065,temperature,2026-05-25T15:23:10.164915,71.01,celsius,EQ-0065-temperature-001,SCADA_v2.3,GOOD
EQ-0037,pressure,2026-05-25T15:23:10.512890,87.1,psi,EQ-0037-pressure-001,SCADA_v2.3,GOOD
EQ-0020,temperature,2026-05-25T15:23:10.746011,,celsius,EQ-0020-temperature-001,SCADA_v2.3,MISSING
EQ-0054,power_consumption,2026-05-25T15:23:10.937876,163.23,kw,EQ-0054-power_consumption-001,SCADA_v2.3,GOOD
EQ-0031,temperature,2026-05-25T15:23:11.102379,51.23,celsius,EQ-0031-temperature-001,SCADA_v2.3,GOOD
EQ-0069,power_consumption,2026-05-25T15:23:11.183885,61.36,kw,EQ-0069-power_consumption-001,SCADA_v2.3,GOOD
EQ-0001,vibration,2026-05-25T15:23:11.705828,0.0268,mm_per_sec,EQ-0001-vibration-001,SCADA_v2.3,GOOD
EQ-0013,pressure,2026-05-25T15:23:11.778827,105.47,psi,EQ-0013-pressure-001,SCADA_v2.3,GOOD
EQ-0018,pressure,2026-05-25T15:23:12.028324,94.36,psi,EQ-0018-pressure-001,SCADA_v2.3,GOOD
EQ-0038,pressure,2026-05-25T15:23:12.652332,103.46,psi,EQ-0038-pressure-001,SCADA_v2.3,GOOD
EQ-0023,vibration,2026-05-25T15:23:13.072396,0.002,mm_per_sec,EQ-0023-vibration-001,SCADA_v2.3,GOOD
EQ-0029,temperature,2026-05-25T15:23:13.744052,48.58,celsius,EQ-0029-temperature-001,SCADA_v2.3,GOOD
EQ-0074,power_consumption,2026-05-25T15:23:13.768426,11.27,kw,EQ-0074-power_consumption-001,SCADA_v2.3,GOOD
EQ-0087,power_consumption,2026-05-25T15:23:13.848926,2371.7,kw,EQ-0087-power_consumption-001,SCADA_v2.3,OUTLIER
EQ-0085,temperature,2026-05-25T15:23:13.888431,70.3,celsius,EQ-0085-temperature-001,SCADA_v2.3,GOOD
EQ-0087,vibration,2026-05-25T15:23:13.913464,0.0147,mm_per_sec,EQ-0087-vibration-001,SCADA_v2.3,GOOD
EQ-0086,temperature,2026-05-25T15:23:14.019421,65.01,celsius,EQ-0086-temperature-001,SCADA_v2.3,GOOD
EQ-0053,pressure,2026-05-25T15:23:14.053279,86.49,psi,EQ-0053-pressure-001,SCADA_v2.3,GOOD
EQ-0064,temperature,2026-05-25T15:23:14.547235,57.17,celsius,EQ-0064-temperature-001,SCADA_v2.3,GOOD
EQ-0038,power_consumption,2026-05-25T15:23:14.671418,52.21,kw,EQ-0038-power_consumption-001,SCADA_v2.3,GOOD
EQ-0074,power_consumption,2026-05-25T15:23:14.958940,19.67,kw,EQ-0074-power_consumption-001,SCADA_v2.3,GOOD
EQ-0052,vibration,2026-05-25T15:23:15.064618,0.0121,mm_per_sec,EQ-0052-vibration-001,SCADA_v2.3,GOOD
EQ-0007,vibration,2026-05-25T15:23:15.217146,1.7000000000000002,mm_per_sec,EQ-0007-vibration-001,SCADA_v2.3,OUTLIER
EQ-0042,vibration,2026-05-25T15:23:15.927521,0.254,mm_per_sec,EQ-0042-vibration-001,SCADA_v2.3,OUTLIER
EQ-0046,pressure,2026-05-25T15:23:16.365028,106.37,psi,EQ-0046-pressure-001,SCADA_v2.3,GOOD
EQ-0011,temperature,2026-05-25T15:23:16.548000,58.96,celsius,EQ-0011-temperature-001,SCADA_v2.3,GOOD
EQ-0016,temperature,2026-05-25T15:23:16.938090,-576.9,celsius,EQ-0016-temperature-001,SCADA_v2.3,OUTLIER
EQ-0009,vibration,2026-05-25T15:23:17.384655,0.0162,mm_per_sec,EQ-0009-vibration-001,SCADA_v2.3,GOOD
EQ-0095,temperature,2026-05-25T15:23:17.507478,57.06,celsius,EQ-0095-temperature-001,SCADA_v2.3,GOOD
EQ-0042,power_consumption,2026-05-25T15:23:17.832511,173.09,kw,EQ-0042-power_consumption-001,SCADA_v2.3,GOOD
EQ-0033,vibration,2026-05-25T15:23:17.856327,0.0149,mm_per_sec,EQ-0033-vibration-001,SCADA_v2.3,GOOD
EQ-0012,vibration,2026-05-25T15:23:17.982316,0.1363,mm_per_sec,EQ-0012-vibration-001,SCADA_v2.3,GOOD
EQ-0031,temperature,2026-05-25T15:23:18.430528,70.65,celsius,EQ-0031-temperature-001,SCADA_v2.3,GOOD
EQ-0072,pressure,2026-05-25T15:23:18.466683,102.24,psi,EQ-0072-pressure-001,SCADA_v2.3,GOOD
EQ-0020,power_consumption,2026-05-25T15:23:18.541783,37.04,kw,EQ-0020-power_consumption-001,SCADA_v2.3,GOOD
EQ-0029,vibration,2026-05-25T15:23:19.396768,0.0119,mm_per_sec,EQ-0029-vibration-001,SCADA_v2.3,GOOD
EQ-0013,temperature,2026-05-25T15:23:20.409472,-74.35,celsius,EQ-0013-temperature-001,SCADA_v2.3,INVALID
EQ-0046,pressure,2026-05-25T15:23:20.636611,,psi,EQ-0046-pressure-001,SCADA_v2.3,MISSING
EQ-0031,temperature,2026-05-25T15:23:20.714038,55.7,celsius,EQ-0031-temperature-001,SCADA_v2.3,GOOD
EQ-0068,power_consumption,2026-05-25T15:23:20.845552,45.03,kw,EQ-0068-power_consumption-001,SCADA_v2.3,GOOD
EQ-0020,pressure,2026-05-25T15:23:21.154265,108.6,psi,EQ-0020-pressure-001,SCADA_v2.3,GOOD
EQ-0031,pressure,2026-05-25T15:23:21.305527,103.08,psi,EQ-0031-pressure-001,SCADA_v2.3,GOOD
EQ-0003,vibration,2026-05-25T15:23:21.330649,-0.0169,mm_per_sec,EQ-0003-vibration-001,SCADA_v2.3,INVALID
EQ-0087,power_consumption,2026-05-25T15:23:21.516927,34.45,kw,EQ-0087-power_consumption-001,SCADA_v2.3,GOOD
EQ-0003,power_consumption,2026-05-25T15:23:21.749901,71.07,kw,EQ-0003-power_consumption-001,SCADA_v2.3,GOOD
EQ-0059,temperature,2026-05-25T15:23:22.077723,43.32,celsius,EQ-0059-temperature-001,SCADA_v2.3,GOOD
EQ-0043,temperature,2026-05-25T15:23:22.171608,79.17,celsius,EQ-0043-temperature-001,SCADA_v2.3,GOOD
EQ-0023,temperature,2026-05-25T15:23:22.598326,51.35,celsius,EQ-0023-temperature-001,SCADA_v2.3,GOOD
EQ-0057,pressure,2026-05-25T15:23:22.843174,94.19,psi,EQ-0057-pressure-001,SCADA_v2.3,GOOD
EQ-0064,temperature,2026-05-25T15:23:23.204754,53.72,celsius,EQ-0064-temperature-001,SCADA_v2.3,GOOD
EQ-0064,temperature,2026-05-25T15:23:23.204754,53.72,celsius,EQ-0064-temperature-001,SCADA_v2.3,GOOD
EQ-0079,power_consumption,2026-05-25T15:23:23.546940,N/A,kw,EQ-0079-power_consumption-001,SCADA_v2.3,INVALID
EQ-0100,power_consumption,2026-05-25T15:23:23.598238,34.19,kw,EQ-0100-power_consumption-001,SCADA_v2.3,GOOD
EQ-0074,pressure,2026-05-25T15:23:23.674055,98.58,psi,EQ-0074-pressure-001,SCADA_v2.3,GOOD
EQ-0004,pressure,2026-05-25T15:23:23.981747,98.35,psi,EQ-0004-pressure-001,SCADA_v2.3,GOOD
EQ-0052,power_consumption,2026-05-25T15:23:24.507264,11.18,kw,EQ-0052-power_consumption-001,SCADA_v2.3,GOOD
EQ-0011,power_consumption,2026-05-25T15:23:24.798836,33.77,kw,EQ-0011-power_consumption-001,SCADA_v2.3,GOOD
EQ-0019,vibration,2026-05-25T15:23:25.085745,0.0266,mm_per_sec,EQ-0019-vibration-001,SCADA_v2.3,GOOD
EQ-0076,pressure,2026-05-25T15:23:25.304646,94.8,psi,EQ-0076-pressure-001,SCADA_v2.3,GOOD
EQ-0089,power_consumption,2026-05-25T15:23:25.494384,97.5,kw,EQ-0089-power_consumption-001,SCADA_v2.3,GOOD
EQ-0097,temperature,2026-05-25T15:23:25.646083,49.05,celsius,EQ-0097-temperature-001,SCADA_v2.3,GOOD
EQ-0073,pressure,2026-05-25T15:23:26.863267,93.18,psi,EQ-0073-pressure-001,SCADA_v2.3,GOOD
EQ-0043,pressure,2026-05-25T15:23:27.075599,115.44,psi,EQ-0043-pressure-001,SCADA_v2.3,GOOD
EQ-0033,temperature,2026-05-25T15:23:27.149856,54.46,celsius,EQ-0033-temperature-001,SCADA_v2.3,GOOD
EQ-0066,vibration,2026-05-25T15:23:27.694492,0.0181,mm_per_sec,EQ-0066-vibration-001,SCADA_v2.3,GOOD
EQ-0014,vibration,2026-05-25T15:23:27.859883,0.0204,mm_per_sec,EQ-0014-vibration-001,SCADA_v2.3,GOOD
EQ-0029,pressure,2026-05-25T15:23:28.326773,106.08,psi,EQ-0029-pressure-001,SCADA_v2.3,GOOD
EQ-0081,power_consumption,2026-05-25T15:23:28.753675,71.49,kw,EQ-0081-power_consumption-001,SCADA_v2.3,GOOD
EQ-0042,temperature,2026-05-25T15:23:29.043649,-63.67,celsius,EQ-0042-temperature-001,SCADA_v2.3,INVALID
EQ-0071,power_consumption,2026-05-25T15:23:29.448393,,kw,EQ-0071-power_consumption-001,SCADA_v2.3,MISSING
EQ-0067,power_consumption,2026-05-25T15:23:30.088314,140.75,kw,EQ-0067-power_consumption-001,SCADA_v2.3,GOOD
EQ-0087,vibration,2026-05-25T15:23:30.459507,0.0149,mm_per_sec,EQ-0087-vibration-001,SCADA_v2.3,GOOD
EQ-0044,temperature,2026-05-25T15:23:30.487119,66.6,celsius,EQ-0044-temperature-001,SCADA_v2.3,GOOD
EQ-0035,vibration,2026-05-25T15:23:30.649686,0.0131,mm_per_sec,EQ-0035-vibration-001,SCADA_v2.3,GOOD
EQ-0044,temperature,2026-05-25T15:23:30.816176,58.07,celsius,EQ-0044-temperature-001,SCADA_v2.3,GOOD
EQ-0036,temperature,2026-05-25T15:23:31.026164,69.72,celsius,EQ-0036-temperature-001,SCADA_v2.3,GOOD
EQ-0093,temperature,2026-05-25T15:23:31.583808,67.3,celsius,EQ-0093-temperature-001,SCADA_v2.3,GOOD
EQ-0036,power_consumption,2026-05-25T15:23:31.604403,28.28,kw,EQ-0036-power_consumption-001,SCADA_v2.3,GOOD
EQ-0040,vibration,2026-05-25T15:23:31.743368,0.0356,mm_per_sec,EQ-0040-vibration-001,SCADA_v2.3,GOOD
EQ-0080,temperature,2026-05-25T15:23:32.136949,74.76,celsius,EQ-0080-temperature-001,SCADA_v2.3,GOOD
EQ-0085,pressure,2026-05-25T15:23:32.304767,103.26,psi,EQ-0085-pressure-001,SCADA_v2.3,GOOD
EQ-0060,pressure,2026-05-25T15:23:33.656589,104.27,psi,EQ-0060-pressure-001,SCADA_v2.3,GOOD
EQ-0039,temperature,2026-05-25T15:23:33.673922,54.94,celsius,EQ-0039-temperature-001,SCADA_v2.3,GOOD
EQ-0079,pressure,2026-05-25T15:23:34.041445,79.22,psi,EQ-0079-pressure-001,SCADA_v2.3,GOOD
EQ-0015,temperature,2026-05-25T15:23:34.517766,39.29,celsius,EQ-0015-temperature-001,SCADA_v2.3,GOOD
EQ-0084,vibration,2026-05-25T15:23:34.682092,0.0157,mm_per_sec,EQ-0084-vibration-001,SCADA_v2.3,GOOD
EQ-0047,pressure,2026-05-25T15:23:35.903002,102.31,psi,EQ-0047-pressure-001,SCADA_v2.3,GOOD
EQ-0019,pressure,2026-05-25T15:23:36.180318,90.98,psi,EQ-0019-pressure-001,SCADA_v2.3,GOOD
EQ-0080,pressure,2026-05-25T15:23:36.513674,112.18,psi,EQ-0080-pressure-001,SCADA_v2.3,GOOD
EQ-0083,temperature,2026-05-25T15:23:36.677612,66.84,celsius,EQ-0083-temperature-001,SCADA_v2.3,GOOD
EQ-0086,power_consumption,2026-05-25T15:23:36.680540,123.27,kw,EQ-0086-power_consumption-001,SCADA_v2.3,GOOD
EQ-0049,temperature,2026-05-25T15:23:36.880895,49.88,celsius,EQ-0049-temperature-001,SCADA_v2.3,GOOD
EQ-0021,power_consumption,2026-05-25T15:23:37.006057,308.25,kw,EQ-0021-power_consumption-001,SCADA_v2.3,GOOD
EQ-0058,power_consumption,2026-05-25T15:23:37.319231,22.02,kw,EQ-0058-power_consumption-001,SCADA_v2.3,GOOD
EQ-0044,pressure,2026-05-25T15:23:37.321479,95.34,psi,EQ-0044-pressure-001,SCADA_v2.3,GOOD
EQ-0003,pressure,2026-05-25T15:23:37.646392,97.14,psi,EQ-0003-pressure-001,SCADA_v2.3,GOOD
EQ-0094,vibration,2026-05-25T15:23:37.839768,0.0366,mm_per_sec,EQ-0094-vibration-001,SCADA_v2.3,GOOD
EQ-0096,pressure,2026-05-25T15:23:38.225645,101.51,psi,EQ-0096-pressure-001,SCADA_v2.3,GOOD
EQ-0085,power_consumption,2026-05-25T15:23:38.372538,71.86,kw,EQ-0085-power_consumption-001,SCADA_v2.3,GOOD
EQ-0097,power_consumption,2026-05-25T15:23:38.759155,94.11,kw,EQ-0097-power_consumption-001,SCADA_v2.3,GOOD
EQ-0026,vibration,2026-05-25T15:23:38.940300,0.0707,mm_per_sec,EQ-0026-vibration-001,SCADA_v2.3,GOOD
EQ-0038,vibration,2026-05-25T15:23:39.208801,0.0311,mm_per_sec,EQ-0038-vibration-001,SCADA_v2.3,GOOD
EQ-0013,vibration,2026-05-25T15:23:39.380262,N/A,mm_per_sec,EQ-0013-vibration-001,SCADA_v2.3,INVALID
EQ-0008,power_consumption,2026-05-25T15:23:40.416148,140.32,kw,EQ-0008-power_consumption-001,SCADA_v2.3,GOOD
EQ-0031,temperature,2026-05-25T15:23:42.019506,,celsius,EQ-0031-temperature-001,SCADA_v2.3,MISSING
EQ-0039,vibration,2026-05-25T15:23:42.353411,,mm_per_sec,EQ-0039-vibration-001,SCADA_v2.3,MISSING
EQ-0008,pressure,2026-05-25T15:23:42.949317,104.49,psi,EQ-0008-pressure-001,SCADA_v2.3,GOOD
EQ-0002,vibration,2026-05-25T15:23:42.959794,-0.0197,mm_per_sec,EQ-0002-vibration-001,SCADA_v2.3,INVALID
EQ-0097,temperature,2026-05-25T15:23:43.279007,58.4,celsius,EQ-0097-temperature-001,SCADA_v2.3,GOOD
EQ-0096,pressure,2026-05-25T15:23:43.668003,113.64,psi,EQ-0096-pressure-001,SCADA_v2.3,GOOD
EQ-0100,pressure,2026-05-25T15:23:43.833526,99.12,psi,EQ-0100-pressure-001,SCADA_v2.3,GOOD
EQ-0040,temperature,2026-05-25T15:23:44.685745,69.24,celsius,EQ-0040-temperature-001,SCADA_v2.3,GOOD
EQ-0087,pressure,2026-05-25T15:23:44.888412,92.49,psi,EQ-0087-pressure-001,SCADA_v2.3,GOOD
EQ-0082,pressure,2026-05-25T15:23:45.250102,100.3,psi,EQ-0082-pressure-001,SCADA_v2.3,GOOD
EQ-0061,vibration,2026-05-25T15:23:45.489556,0.0489,mm_per_sec,EQ-0061-vibration-001,SCADA_v2.3,GOOD
EQ-0087,vibration,2026-05-25T15:23:45.694900,,mm_per_sec,EQ-0087-vibration-001,SCADA_v2.3,MISSING
EQ-0035,temperature,2026-05-25T15:23:46.255083,62.52,celsius,EQ-0035-temperature-001,SCADA_v2.3,GOOD
EQ-0038,temperature,2026-05-25T15:23:47.364082,59.41,celsius,EQ-0038-temperature-001,SCADA_v2.3,GOOD
EQ-0007,temperature,2026-05-25T15:23:47.451930,,celsius,EQ-0007-temperature-001,SCADA_v2.3,MISSING
EQ-0029,vibration,2026-05-25T15:23:47.678889,N/A,mm_per_sec,EQ-0029-vibration-001,SCADA_v2.3,INVALID
EQ-0008,pressure,2026-05-25T15:23:47.809089,98.79,psi,EQ-0008-pressure-001,SCADA_v2.3,GOOD
EQ-0008,pressure,2026-05-25T15:23:47.809089,98.79,psi,EQ-0008-pressure-001,SCADA_v2.3,GOOD
EQ-0017,temperature,2026-05-25T15:23:48.372893,53.6,celsius,EQ-0017-temperature-001,SCADA_v2.3,GOOD
EQ-0084,power_consumption,2026-05-25T15:23:48.612390,19.33,kw,EQ-0084-power_consumption-001,SCADA_v2.3,GOOD
EQ-0062,temperature,2026-05-25T15:23:48.910538,66.8,celsius,EQ-0062-temperature-001,SCADA_v2.3,GOOD
EQ-0027,vibration,2026-05-25T15:23:49.443509,0.0391,mm_per_sec,EQ-0027-vibration-001,SCADA_v2.3,GOOD
EQ-0082,pressure,2026-05-25T15:23:50.443919,102.02,psi,EQ-0082-pressure-001,SCADA_v2.3,GOOD
EQ-0060,power_consumption,2026-05-25T15:23:50.977037,65.0,kw,EQ-0060-power_consumption-001,SCADA_v2.3,GOOD
EQ-0057,temperature,2026-05-25T15:23:51.001527,71.52,celsius,EQ-0057-temperature-001,SCADA_v2.3,GOOD
EQ-0071,power_consumption,2026-05-25T15:23:51.051554,119.02,kw,EQ-0071-power_consumption-001,SCADA_v2.3,GOOD
EQ-0025,vibration,2026-05-25T15:23:51.397660,0.0921,mm_per_sec,EQ-0025-vibration-001,SCADA_v2.3,GOOD
EQ-0048,pressure,2026-05-25T15:23:51.781335,108.17,psi,EQ-0048-pressure-001,SCADA_v2.3,GOOD
EQ-0008,vibration,2026-05-25T15:23:51.798210,0.061,mm_per_sec,EQ-0008-vibration-001,SCADA_v2.3,GOOD
EQ-0095,pressure,2026-05-25T15:23:52.109908,112.13,psi,EQ-0095-pressure-001,SCADA_v2.3,GOOD
EQ-0059,vibration,2026-05-25T15:23:52.237877,0.0054,mm_per_sec,EQ-0059-vibration-001,SCADA_v2.3,GOOD
EQ-0053,pressure,2026-05-25T15:23:52.892691,118.46,psi,EQ-0053-pressure-001,SCADA_v2.3,GOOD
EQ-0055,pressure,2026-05-25T15:23:53.554268,N/A,psi,EQ-0055-pressure-001,SCADA_v2.3,INVALID
EQ-0086,vibration,2026-05-25T15:23:54.173181,0.0406,mm_per_sec,EQ-0086-vibration-001,SCADA_v2.3,GOOD
EQ-0008,power_consumption,2026-05-25T15:23:54.452924,62.45,kw,EQ-0008-power_consumption-001,SCADA_v2.3,GOOD
EQ-0027,temperature,2026-05-25T15:23:54.731852,,celsius,EQ-0027-temperature-001,SCADA_v2.3,MISSING
EQ-0087,vibration,2026-05-25T15:23:55.178428,0.0228,mm_per_sec,EQ-0087-vibration-001,SCADA_v2.3,GOOD
EQ-0033,power_consumption,2026-05-25T15:23:55.188804,26.31,kw,EQ-0033-power_consumption-001,SCADA_v2.3,GOOD
EQ-0032,vibration,2026-05-25T15:23:55.554872,0.0147,mm_per_sec,EQ-0032-vibration-001,SCADA_v2.3,GOOD
EQ-0001,temperature,2026-05-25T15:23:55.765845,43.16,celsius,EQ-0001-temperature-001,SCADA_v2.3,GOOD
EQ-0040,temperature,2026-05-25T15:23:55.889856,64.6,celsius,EQ-0040-temperature-001,SCADA_v2.3,GOOD
EQ-0027,temperature,2026-05-25T15:23:56.449042,79.97,celsius,EQ-0027-temperature-001,SCADA_v2.3,GOOD
EQ-0060,pressure,2026-05-25T15:23:56.525117,104.91,psi,EQ-0060-pressure-001,SCADA_v2.3,GOOD
EQ-0039,pressure,2026-05-25T15:23:57.063243,85.38,psi,EQ-0039-pressure-001,SCADA_v2.3,GOOD
EQ-0098,pressure,2026-05-25T15:23:57.691476,103.6,psi,EQ-0098-pressure-001,SCADA_v2.3,GOOD
EQ-0080,pressure,2026-05-25T15:23:57.903226,111.2,psi,EQ-0080-pressure-001,SCADA_v2.3,GOOD
EQ-0078,power_consumption,2026-05-25T15:23:57.944439,76.83,kw,EQ-0078-power_consumption-001,SCADA_v2.3,GOOD
EQ-0073,power_consumption,2026-05-25T15:23:58.702637,32.72,kw,EQ-0073-power_consumption-001,SCADA_v2.3,GOOD
EQ-0066,temperature,2026-05-25T15:23:58.874600,57.93,celsius,EQ-0066-temperature-001,SCADA_v2.3,GOOD
EQ-0046,power_consumption,2026-05-25T15:23:58.921203,1145.5,kw,EQ-0046-power_consumption-001,SCADA_v2.3,OUTLIER
EQ-0022,pressure,2026-05-25T15:23:59.289820,101.17,psi,EQ-0022-pressure-001,SCADA_v2.3,GOOD
EQ-0013,vibration,2026-05-25T15:23:59.379259,,mm_per_sec,EQ-0013-vibration-001,SCADA_v2.3,MISSING
EQ-0020,temperature,2026-05-25T15:23:59.385046,57.94,celsius,EQ-0020-temperature-001,SCADA_v2.3,GOOD
EQ-0077,pressure,2026-05-25T15:23:59.865800,111.9,psi,EQ-0077-pressure-001,SCADA_v2.3,GOOD
EQ-0058,vibration,2026-05-25T15:23:59.874356,0.0353,mm_per_sec,EQ-0058-vibration-001,SCADA_v2.3,GOOD
EQ-0087,temperature,2026-05-25T15:24:00.960749,49.24,celsius,EQ-0087-temperature-001,SCADA_v2.3,GOOD
EQ-0030,pressure,2026-05-25T15:24:01.042891,91.16,psi,EQ-0030-pressure-001,SCADA_v2.3,GOOD
EQ-0017,pressure,2026-05-25T15:24:01.072920,122.69,psi,EQ-0017-pressure-001,SCADA_v2.3,GOOD
EQ-0032,pressure,2026-05-25T15:24:01.741457,106.88,psi,EQ-0032-pressure-001,SCADA_v2.3,GOOD
EQ-0025,temperature,2026-05-25T15:24:02.174809,61.55,celsius,EQ-0025-temperature-001,SCADA_v2.3,GOOD
EQ-0020,pressure,2026-05-25T15:24:02.890853,92.66,psi,EQ-0020-pressure-001,SCADA_v2.3,GOOD
EQ-0012,pressure,2026-05-25T15:24:03.074236,104.38,psi,EQ-0012-pressure-001,SCADA_v2.3,GOOD
EQ-0096,temperature,2026-05-25T15:24:03.257629,63.61,celsius,EQ-0096-temperature-001,SCADA_v2.3,GOOD
EQ-0044,pressure,2026-05-25T15:24:03.782803,106.5,psi,EQ-0044-pressure-001,SCADA_v2.3,GOOD
EQ-0071,vibration,2026-05-25T15:24:03.995232,0.0735,mm_per_sec,EQ-0071-vibration-001,SCADA_v2.3,GOOD
EQ-0012,vibration,2026-05-25T15:24:04.004609,0.0441,mm_per_sec,EQ-0012-vibration-001,SCADA_v2.3,GOOD
EQ-0001,power_consumption,2026-05-25T15:24:04.758436,23.84,kw,EQ-0001-power_consumption-001,SCADA_v2.3,GOOD
EQ-0049,power_consumption,2026-05-25T15:24:04.777983,N/A,kw,EQ-0049-power_consumption-001,SCADA_v2.3,INVALID
EQ-0013,vibration,2026-05-25T15:24:05.418776,0.1073,mm_per_sec,EQ-0013-vibration-001,SCADA_v2.3,GOOD
